return,volatility,sharpe,HDFCBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS
-0.011552004482284871,0.1402747927068347,-0.08235267548338365,0.2285557330313921,0.3271758755035295,0.32956043519338923,0.11470795627168939
0.006700346598980967,0.1388979152813759,0.04823936043537855,0.18238453428940402,0.20562482057802078,0.2762603930117078,0.3357302521208674
0.016799844706921654,0.14477619105897113,0.11604010703720363,0.12838902390994658,0.0957887811686152,0.33359691157438787,0.44222528334705047
0.005732871857250953,0.14059957301426515,0.04077446136105477,0.2045549110632419,0.24331869797914252,0.21613218477135057,0.33599420618626497
0.004326163042177304,0.1547095597663758,0.027963126833986003,0.21315333967919475,0.35883019195700266,0.04795425325917389,0.38006221510462873
-0.0018156534446477999,0.15100780972775624,-0.012023573137847259,0.35958662158426485,0.35140996631580296,0.055022119426739166,0.23398129267319293
-0.011239614772446518,0.15155860735497706,-0.07416018772276887,0.37760462603480444,0.39677847239369324,0.1141173634505546,0.11149953812094765
-0.016311652605437942,0.14101302879153277,-0.11567479079931221,0.2636999627406571,0.2987880274023537,0.42358177546691667,0.013930234390072503
-0.005934813794985151,0.13940075043910352,-0.04257375786206935,0.287518883887533,0.3028028739663474,0.24335600505996777,0.16632223708615174
0.0002880321961671213,0.14409743804796823,0.0019988710421849345,0.3561847909624472,0.29149303218443934,0.12064469678838234,0.2316774800647311
-0.0019059494988299865,0.1408929045748964,-0.013527647148595865,0.22520691424774647,0.30535170027450526,0.21978506811286036,0.24965631736488797
-0.020716706252688694,0.15305743434515975,-0.13535249915381736,0.03806807225325134,0.3590340486771903,0.5460057170673343,0.056892162002224085
0.005476730307074159,0.14416976744451346,0.037988063684586196,0.09229853862537421,0.2610250444226689,0.2671164838671879,0.379559933084769
0.014474132792476153,0.14110181051710732,0.10257935556908601,0.19958456326470667,0.07104868808099392,0.36061401520333813,0.3687527334509613
0.01613447807451684,0.14102457463243398,0.11440898238175648,0.2940479741614316,0.07403543892172379,0.2672674819082226,0.36464910500862197
-0.01525431125621421,0.1437291833854287,-0.10613231702087786,0.22343867927144864,0.36960679632932025,0.32179550658370304,0.08515901781552802
0.012354515187532679,0.14296659479745985,0.08641539798185209,0.4314875462444255,0.11942563711711456,0.16039599387358897,0.288690822764871
0.0006414385792712606,0.13575783692313514,0.004724873302411538,0.3586800037103906,0.1806992209950979,0.28990182772705786,0.1707189475674536
0.006600098585207319,0.13854004281609766,0.04764036773085521,0.3041666676544973,0.19972321646014737,0.20552640423865473,0.2905837116467005
-0.018508373777262912,0.149709705142652,-0.1236284164719119,0.06717829758476433,0.37299973606613523,0.4706684582513048,0.08915350809779542
0.028664952201238984,0.17098320044210286,0.16764776964708478,0.10557372898310383,0.198744856349119,0.004550431259801606,0.6911309834079755
0.004372237672122765,0.13990072853936353,0.03125242961756671,0.3562149556090707,0.2207168778337818,0.17111608118533864,0.2519520853718088
0.01002841522730805,0.1389189257314301,0.07218897766813887,0.38828979322728624,0.06419603851035488,0.312633470988495,0.23488069727386385
0.021047100744044922,0.1516024155307432,0.13883090629104664,0.07797254912161299,0.030642864484209432,0.4064508988453323,0.4849336875488453
-0.005426117141180839,0.1361206573737752,-0.03986255463255077,0.3304697547842764,0.23402746913704497,0.3162625952326122,0.11924018084606644
-0.0009126454183622183,0.13505057898689624,-0.006757804558918411,0.24902571779214713,0.1997717280567501,0.35671369653963386,0.19448885761146903
-0.002654968230627214,0.13668627110174403,-0.019423810520450568,0.2158515017002019,0.2525167143557919,0.32152916670586595,0.2101026172381402
0.009228363313220397,0.13812071555098457,0.06681375256714427,0.23239970122702183,0.1654601970492745,0.2681814264603234,0.3339586752633802
0.007097500606966428,0.1490820160577107,0.04760802674025374,0.234148648006508,0.2994910555759775,0.08614274207356913,0.38021755434394533
0.014464033761735032,0.14087072113515495,0.10267594035994088,0.36065079231396713,0.037521441165567875,0.30613082719314394,0.295696939327321
-0.02133680293960173,0.1570513399983502,-0.1358587767530406,0.028013419224675876,0.452330734643952,0.4137174189909064,0.1059384271404658
-0.001479625772601599,0.14561070837113943,-0.010161517577610153,0.03153741891493423,0.2960589329894984,0.35793496551958887,0.3144686825759785
0.004425535096924593,0.14627567148182197,0.030254758375691783,0.28872418449400505,0.2944570332333049,0.09821229341470175,0.3186064888579882
-0.0027669246993439773,0.13549861132402866,-0.020420317760506113,0.2994581008283147,0.22508065410057443,0.3108364251864373,0.1646248198846735
0.0022822402442921746,0.14461153252209236,0.015781868876491686,0.19648914309864496,0.3096272899071197,0.1685187920393896,0.3253647749548458
-0.004742765750853991,0.1471663802622586,-0.032227236563147924,0.22532415708267503,0.37187758884784244,0.15700125618484043,0.24579699788464207
-0.002591274886970689,0.1386987126766249,-0.01868276090645649,0.13040678178178114,0.20408548559073592,0.45491644188471875,0.2105912907427642
0.01999260404393554,0.14609659387424062,0.13684510715660556,0.17566224399414113,0.035102657980645206,0.3498992444554711,0.4393358535697426
-0.01674863892912727,0.15121800504572697,-0.11075823228895681,0.05523218822077204,0.2633058484813435,0.6264625712708494,0.05499939202703513
0.02977013292866692,0.16091153727194,0.1850093127775884,0.3346869524514005,0.07917008848234411,0.02440480117127028,0.561738157894985
